"TIME","GEO","CITIZEN","C_BIRTH","SEX","UNIT","Value","Flag and Footnotes"
"2012","Germany (until 1990 former territory of the FRG)","Belgium","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Bulgaria","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Czechia","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Denmark","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Estonia","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Ireland","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Greece","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Spain","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","France","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Croatia","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Italy","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Cyprus","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Latvia","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Lithuania","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Luxembourg","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Hungary","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Netherlands","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Austria","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Poland","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Portugal","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Romania","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Slovenia","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Slovakia","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Finland","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Sweden","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","United Kingdom","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Norway","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Switzerland","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Turkey","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Albania","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Bosnia and Herzegovina","Total","Total","Number",":",""
"2012","Germany (until 1990 former territory of the FRG)","Serbia","Total","Total","Number",":",""
"2012","Estonia","Total","Total","Total","Number","2,639",""
"2012","Estonia","Reporting country","Total","Total","Number","1,532",""
"2012","Estonia","Foreign country","Total","Total","Number","1,106",""
"2012","Estonia","Belgium","Total","Total","Number","0",""
"2012","Estonia","Bulgaria","Total","Total","Number","1",""
"2012","Estonia","Czechia","Total","Total","Number","0",""
"2012","Estonia","Denmark","Total","Total","Number","1",""
"2012","Estonia","Germany (until 1990 former territory of the FRG)","Total","Total","Number","10",""
"2012","Estonia","Estonia","Total","Total","Number","1,532",""
"2012","Estonia","Ireland","Total","Total","Number","0",""
"2012","Estonia","Greece","Total","Total","Number","1",""
"2012","Estonia","Spain","Total","Total","Number","1",""
"2012","Estonia","France","Total","Total","Number","2",""
"2012","Estonia","Croatia","Total","Total","Number","2",""
"2012","Estonia","Italy","Total","Total","Number","3",""
"2012","Estonia","Cyprus","Total","Total","Number","1",""
"2012","Estonia","Latvia","Total","Total","Number","13",""
"2012","Estonia","Lithuania","Total","Total","Number","3",""
"2012","Estonia","Luxembourg","Total","Total","Number","0",""
"2012","Estonia","Hungary","Total","Total","Number","1",""
"2012","Estonia","Netherlands","Total","Total","Number","2",""
"2012","Estonia","Austria","Total","Total","Number","0",""
"2012","Estonia","Poland","Total","Total","Number","2",""
"2012","Estonia","Portugal","Total","Total","Number","0",""
"2012","Estonia","Romania","Total","Total","Number","0",""
"2012","Estonia","Slovenia","Total","Total","Number","0",""
"2012","Estonia","Slovakia","Total","Total","Number","1",""
"2012","Estonia","Finland","Total","Total","Number","22",""
"2012","Estonia","Sweden","Total","Total","Number","4",""
"2012","Estonia","United Kingdom","Total","Total","Number","2",""
"2012","Estonia","Norway","Total","Total","Number","2",""
"2012","Estonia","Switzerland","Total","Total","Number","0",""
"2012","Estonia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","0",""
"2012","Estonia","Turkey","Total","Total","Number","22",""
"2012","Estonia","Albania","Total","Total","Number","3",""
"2012","Estonia","Bosnia and Herzegovina","Total","Total","Number","0",""
"2012","Estonia","Serbia","Total","Total","Number","2",""
"2012","Spain","Total","Total","Total","Number",":",""
"2012","Spain","Reporting country","Total","Total","Number",":",""
"2012","Spain","Foreign country","Total","Total","Number",":",""
"2012","Spain","Belgium","Total","Total","Number",":",""
"2012","Spain","Bulgaria","Total","Total","Number",":",""
"2012","Spain","Czechia","Total","Total","Number",":",""
"2012","Spain","Denmark","Total","Total","Number",":",""
"2012","Spain","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2012","Spain","Estonia","Total","Total","Number",":",""
"2012","Spain","Ireland","Total","Total","Number",":",""
"2012","Spain","Greece","Total","Total","Number",":",""
"2012","Spain","Spain","Total","Total","Number",":",""
"2012","Spain","France","Total","Total","Number",":",""
"2012","Spain","Croatia","Total","Total","Number",":",""
"2012","Spain","Italy","Total","Total","Number",":",""
"2012","Spain","Cyprus","Total","Total","Number",":",""
"2012","Spain","Latvia","Total","Total","Number",":",""
"2012","Spain","Lithuania","Total","Total","Number",":",""
"2012","Spain","Luxembourg","Total","Total","Number",":",""
"2012","Spain","Hungary","Total","Total","Number",":",""
"2012","Spain","Netherlands","Total","Total","Number",":",""
"2012","Spain","Austria","Total","Total","Number",":",""
"2012","Spain","Poland","Total","Total","Number",":",""
"2012","Spain","Portugal","Total","Total","Number",":",""
"2012","Spain","Romania","Total","Total","Number",":",""
"2012","Spain","Slovenia","Total","Total","Number",":",""
"2012","Spain","Slovakia","Total","Total","Number",":",""
"2012","Spain","Finland","Total","Total","Number",":",""
"2012","Spain","Sweden","Total","Total","Number",":",""
"2012","Spain","United Kingdom","Total","Total","Number",":",""
"2012","Spain","Norway","Total","Total","Number",":",""
"2012","Spain","Switzerland","Total","Total","Number",":",""
"2012","Spain","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2012","Spain","Turkey","Total","Total","Number",":",""
"2012","Spain","Albania","Total","Total","Number",":",""
"2012","Spain","Bosnia and Herzegovina","Total","Total","Number",":",""
"2012","Spain","Serbia","Total","Total","Number",":",""
"2012","Croatia","Total","Total","Total","Number","8,959",""
"2012","Croatia","Reporting country","Total","Total","Number","4,208",""
"2012","Croatia","Foreign country","Total","Total","Number","4,751",""
"2012","Croatia","Belgium","Total","Total","Number","11",""
"2012","Croatia","Bulgaria","Total","Total","Number","17",""
"2012","Croatia","Czechia","Total","Total","Number","40",""
"2012","Croatia","Denmark","Total","Total","Number","9",""
"2012","Croatia","Germany (until 1990 former territory of the FRG)","Total","Total","Number","242",""
"2012","Croatia","Estonia","Total","Total","Number","3",""
"2012","Croatia","Ireland","Total","Total","Number","6",""
"2012","Croatia","Greece","Total","Total","Number","10",""
"2012","Croatia","Spain","Total","Total","Number","20",""
"2012","Croatia","France","Total","Total","Number","54",""
"2012","Croatia","Croatia","Total","Total","Number","4,208",""
"2012","Croatia","Italy","Total","Total","Number","170",""
"2012","Croatia","Cyprus","Total","Total","Number","0",""
"2012","Croatia","Latvia","Total","Total","Number","1",""
"2012","Croatia","Lithuania","Total","Total","Number","12",""
"2012","Croatia","Luxembourg","Total","Total","Number","0",""
"2012","Croatia","Hungary","Total","Total","Number","53",""
"2012","Croatia","Netherlands","Total","Total","Number","37",""
"2012","Croatia","Austria","Total","Total","Number","114",""
"2012","Croatia","Poland","Total","Total","Number","34",""
"2012","Croatia","Portugal","Total","Total","Number","6",""
"2012","Croatia","Romania","Total","Total","Number","70",""
"2012","Croatia","Slovenia","Total","Total","Number","304",""
"2012","Croatia","Slovakia","Total","Total","Number","47",""
"2012","Croatia","Finland","Total","Total","Number","5",""
"2012","Croatia","Sweden","Total","Total","Number","22",""
"2012","Croatia","United Kingdom","Total","Total","Number","55",""
"2012","Croatia","Norway","Total","Total","Number","8",""
"2012","Croatia","Switzerland","Total","Total","Number","18",""
"2012","Croatia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","260",""
"2012","Croatia","Turkey","Total","Total","Number","28",""
"2012","Croatia","Albania","Total","Total","Number","2",""
"2012","Croatia","Bosnia and Herzegovina","Total","Total","Number","1,516",""
"2012","Croatia","Serbia","Total","Total","Number","470",""
"2012","Italy","Total","Total","Total","Number","350,772",""
"2012","Italy","Reporting country","Total","Total","Number","29,467",""
"2012","Italy","Foreign country","Total","Total","Number","321,305",""
"2012","Italy","Belgium","Total","Total","Number","343",""
"2012","Italy","Bulgaria","Total","Total","Number","4,794",""
"2012","Italy","Czechia","Total","Total","Number","389",""
"2012","Italy","Denmark","Total","Total","Number","153",""
"2012","Italy","Germany (until 1990 former territory of the FRG)","Total","Total","Number","1,877",""
"2012","Italy","Estonia","Total","Total","Number","93",""
"2012","Italy","Ireland","Total","Total","Number","177",""
"2012","Italy","Greece","Total","Total","Number","561",""
"2012","Italy","Spain","Total","Total","Number","1,956",""
"2012","Italy","France","Total","Total","Number","1,896",""
"2012","Italy","Croatia","Total","Total","Number","437",""
"2012","Italy","Italy","Total","Total","Number","29,467",""
"2012","Italy","Cyprus","Total","Total","Number","15",""
"2012","Italy","Latvia","Total","Total","Number","272",""
"2012","Italy","Lithuania","Total","Total","Number","438",""
"2012","Italy","Luxembourg","Total","Total","Number","17",""
"2012","Italy","Hungary","Total","Total","Number","853",""
"2012","Italy","Netherlands","Total","Total","Number","415",""
"2012","Italy","Austria","Total","Total","Number","331",""
"2012","Italy","Poland","Total","Total","Number","4,618",""
"2012","Italy","Portugal","Total","Total","Number","446",""
"2012","Italy","Romania","Total","Total","Number","81,666",""
"2012","Italy","Slovenia","Total","Total","Number","208",""
"2012","Italy","Slovakia","Total","Total","Number","645",""
"2012","Italy","Finland","Total","Total","Number","111",""
"2012","Italy","Sweden","Total","Total","Number","225",""
"2012","Italy","United Kingdom","Total","Total","Number","1,548",""
"2012","Italy","Norway","Total","Total","Number","108",""
"2012","Italy","Switzerland","Total","Total","Number","350",""
"2012","Italy","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","2,632",""
"2012","Italy","Turkey","Total","Total","Number","1,202",""
"2012","Italy","Albania","Total","Total","Number","14,118",""
"2012","Italy","Bosnia and Herzegovina","Total","Total","Number","731",""
"2012","Italy","Serbia","Total","Total","Number","1,289",""
"2012","Latvia","Total","Total","Total","Number","13,303",""
"2012","Latvia","Reporting country","Total","Total","Number","9,637",""
"2012","Latvia","Foreign country","Total","Total","Number","3,666",""
"2012","Latvia","Belgium","Total","Total","Number",":",""
"2012","Latvia","Bulgaria","Total","Total","Number",":",""
"2012","Latvia","Czechia","Total","Total","Number",":",""
"2012","Latvia","Denmark","Total","Total","Number",":",""
"2012","Latvia","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2012","Latvia","Estonia","Total","Total","Number",":",""
"2012","Latvia","Ireland","Total","Total","Number",":",""
"2012","Latvia","Greece","Total","Total","Number",":",""
"2012","Latvia","Spain","Total","Total","Number",":",""
"2012","Latvia","France","Total","Total","Number",":",""
"2012","Latvia","Croatia","Total","Total","Number",":",""
"2012","Latvia","Italy","Total","Total","Number",":",""
"2012","Latvia","Cyprus","Total","Total","Number",":",""
"2012","Latvia","Latvia","Total","Total","Number",":",""
"2012","Latvia","Lithuania","Total","Total","Number",":",""
"2012","Latvia","Luxembourg","Total","Total","Number",":",""
"2012","Latvia","Hungary","Total","Total","Number",":",""
"2012","Latvia","Netherlands","Total","Total","Number",":",""
"2012","Latvia","Austria","Total","Total","Number",":",""
"2012","Latvia","Poland","Total","Total","Number",":",""
"2012","Latvia","Portugal","Total","Total","Number",":",""
"2012","Latvia","Romania","Total","Total","Number",":",""
"2012","Latvia","Slovenia","Total","Total","Number",":",""
"2012","Latvia","Slovakia","Total","Total","Number",":",""
"2012","Latvia","Finland","Total","Total","Number",":",""
"2012","Latvia","Sweden","Total","Total","Number",":",""
"2012","Latvia","United Kingdom","Total","Total","Number",":",""
"2012","Latvia","Norway","Total","Total","Number",":",""
"2012","Latvia","Switzerland","Total","Total","Number",":",""
"2012","Latvia","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2012","Latvia","Turkey","Total","Total","Number",":",""
"2012","Latvia","Albania","Total","Total","Number",":",""
"2012","Latvia","Bosnia and Herzegovina","Total","Total","Number",":",""
"2012","Latvia","Serbia","Total","Total","Number",":",""
"2012","Lithuania","Total","Total","Total","Number","19,843",""
"2012","Lithuania","Reporting country","Total","Total","Number","17,357",""
"2012","Lithuania","Foreign country","Total","Total","Number","2,486",""
"2012","Lithuania","Belgium","Total","Total","Number","8",""
"2012","Lithuania","Bulgaria","Total","Total","Number","27",""
"2012","Lithuania","Czechia","Total","Total","Number","7",""
"2012","Lithuania","Denmark","Total","Total","Number","28",""
"2012","Lithuania","Germany (until 1990 former territory of the FRG)","Total","Total","Number","77",""
"2012","Lithuania","Estonia","Total","Total","Number","13",""
"2012","Lithuania","Ireland","Total","Total","Number","14",""
"2012","Lithuania","Greece","Total","Total","Number","6",""
"2012","Lithuania","Spain","Total","Total","Number","39",""
"2012","Lithuania","France","Total","Total","Number","39",""
"2012","Lithuania","Croatia","Total","Total","Number","0",""
"2012","Lithuania","Italy","Total","Total","Number","42",""
"2012","Lithuania","Cyprus","Total","Total","Number","0",""
"2012","Lithuania","Latvia","Total","Total","Number","113",""
"2012","Lithuania","Lithuania","Total","Total","Number","17,357",""
"2012","Lithuania","Luxembourg","Total","Total","Number","0",""
"2012","Lithuania","Hungary","Total","Total","Number","5",""
"2012","Lithuania","Netherlands","Total","Total","Number","14",""
"2012","Lithuania","Austria","Total","Total","Number","9",""
"2012","Lithuania","Poland","Total","Total","Number","137",""
"2012","Lithuania","Portugal","Total","Total","Number","13",""
"2012","Lithuania","Romania","Total","Total","Number","90",""
"2012","Lithuania","Slovenia","Total","Total","Number","0",""
"2012","Lithuania","Slovakia","Total","Total","Number","2",""
"2012","Lithuania","Finland","Total","Total","Number","5",""
"2012","Lithuania","Sweden","Total","Total","Number","15",""
"2012","Lithuania","United Kingdom","Total","Total","Number","33",""
"2012","Lithuania","Norway","Total","Total","Number","15",""
"2012","Lithuania","Switzerland","Total","Total","Number","2",""
"2012","Lithuania","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1",""
"2012","Lithuania","Turkey","Total","Total","Number","19",""
"2012","Lithuania","Albania","Total","Total","Number","1",""
"2012","Lithuania","Bosnia and Herzegovina","Total","Total","Number","1",""
"2012","Lithuania","Serbia","Total","Total","Number","1",""
"2012","Luxembourg","Total","Total","Total","Number","20,478",""
"2012","Luxembourg","Reporting country","Total","Total","Number","1,039",""
"2012","Luxembourg","Foreign country","Total","Total","Number","19,401",""
"2012","Luxembourg","Belgium","Total","Total","Number","1,304",""
"2012","Luxembourg","Bulgaria","Total","Total","Number","127",""
"2012","Luxembourg","Czechia","Total","Total","Number","81",""
"2012","Luxembourg","Denmark","Total","Total","Number","122",""
"2012","Luxembourg","Germany (until 1990 former territory of the FRG)","Total","Total","Number","1,006",""
"2012","Luxembourg","Estonia","Total","Total","Number","59",""
"2012","Luxembourg","Ireland","Total","Total","Number","108",""
"2012","Luxembourg","Greece","Total","Total","Number","276",""
"2012","Luxembourg","Spain","Total","Total","Number","494",""
"2012","Luxembourg","France","Total","Total","Number","3,523",""
"2012","Luxembourg","Croatia","Total","Total","Number","77",""
"2012","Luxembourg","Italy","Total","Total","Number","1,137",""
"2012","Luxembourg","Cyprus","Total","Total","Number","11",""
"2012","Luxembourg","Latvia","Total","Total","Number","59",""
"2012","Luxembourg","Lithuania","Total","Total","Number","61",""
"2012","Luxembourg","Luxembourg","Total","Total","Number","1,039",""
"2012","Luxembourg","Hungary","Total","Total","Number","155",""
"2012","Luxembourg","Netherlands","Total","Total","Number","213",""
"2012","Luxembourg","Austria","Total","Total","Number","65",""
"2012","Luxembourg","Poland","Total","Total","Number","400",""
"2012","Luxembourg","Portugal","Total","Total","Number","5,193",""
"2012","Luxembourg","Romania","Total","Total","Number","409",""
"2012","Luxembourg","Slovenia","Total","Total","Number","41",""
"2012","Luxembourg","Slovakia","Total","Total","Number","75",""
"2012","Luxembourg","Finland","Total","Total","Number","61",""
"2012","Luxembourg","Sweden","Total","Total","Number","126",""
"2012","Luxembourg","United Kingdom","Total","Total","Number","437",""
"2012","Luxembourg","Norway","Total","Total","Number","32",""
"2012","Luxembourg","Switzerland","Total","Total","Number","47",""
"2012","Luxembourg","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","82",""
"2012","Luxembourg","Turkey","Total","Total","Number","90",""
"2012","Luxembourg","Albania","Total","Total","Number","123",""
"2012","Luxembourg","Bosnia and Herzegovina","Total","Total","Number","239",""
"2012","Luxembourg","Serbia","Total","Total","Number","231",""
"2012","Hungary","Total","Total","Total","Number","33,702",""
"2012","Hungary","Reporting country","Total","Total","Number","13,362",""
"2012","Hungary","Foreign country","Total","Total","Number","20,339",""
"2012","Hungary","Belgium","Total","Total","Number","132",""
"2012","Hungary","Bulgaria","Total","Total","Number","80",""
"2012","Hungary","Czechia","Total","Total","Number","63",""
"2012","Hungary","Denmark","Total","Total","Number","36",""
"2012","Hungary","Germany (until 1990 former territory of the FRG)","Total","Total","Number","2,073",""
"2012","Hungary","Estonia","Total","Total","Number","15",""
"2012","Hungary","Ireland","Total","Total","Number","57",""
"2012","Hungary","Greece","Total","Total","Number","64",""
"2012","Hungary","Spain","Total","Total","Number","214",""
"2012","Hungary","France","Total","Total","Number","315",""
"2012","Hungary","Croatia","Total","Total","Number","175",""
"2012","Hungary","Italy","Total","Total","Number","352",""
"2012","Hungary","Cyprus","Total","Total","Number","27",""
"2012","Hungary","Latvia","Total","Total","Number","23",""
"2012","Hungary","Lithuania","Total","Total","Number","24",""
"2012","Hungary","Luxembourg","Total","Total","Number","8",""
"2012","Hungary","Hungary","Total","Total","Number","13,362",""
"2012","Hungary","Netherlands","Total","Total","Number","313",""
"2012","Hungary","Austria","Total","Total","Number","455",""
"2012","Hungary","Poland","Total","Total","Number","215",""
"2012","Hungary","Portugal","Total","Total","Number","68",""
"2012","Hungary","Romania","Total","Total","Number","4,243",""
"2012","Hungary","Slovenia","Total","Total","Number","50",""
"2012","Hungary","Slovakia","Total","Total","Number","1,013",""
"2012","Hungary","Finland","Total","Total","Number","62",""
"2012","Hungary","Sweden","Total","Total","Number","125",""
"2012","Hungary","United Kingdom","Total","Total","Number","324",""
"2012","Hungary","Norway","Total","Total","Number","128",""
"2012","Hungary","Switzerland","Total","Total","Number","98",""
"2012","Hungary","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","39",""
"2012","Hungary","Turkey","Total","Total","Number","569",""
"2012","Hungary","Albania","Total","Total","Number","30",""
"2012","Hungary","Bosnia and Herzegovina","Total","Total","Number","71",""
"2012","Hungary","Serbia","Total","Total","Number","638",""
"2012","Netherlands","Total","Total","Total","Number","124,566",""
"2012","Netherlands","Reporting country","Total","Total","Number","36,377",""
"2012","Netherlands","Foreign country","Total","Total","Number","82,966",""
"2012","Netherlands","Belgium","Total","Total","Number","2,075",""
"2012","Netherlands","Bulgaria","Total","Total","Number","2,946",""
"2012","Netherlands","Czechia","Total","Total","Number","383",""
"2012","Netherlands","Denmark","Total","Total","Number","321",""
"2012","Netherlands","Germany (until 1990 former territory of the FRG)","Total","Total","Number","6,775",""
"2012","Netherlands","Estonia","Total","Total","Number","193",""
"2012","Netherlands","Ireland","Total","Total","Number","498",""
"2012","Netherlands","Greece","Total","Total","Number","2,566",""
"2012","Netherlands","Spain","Total","Total","Number","3,168",""
"2012","Netherlands","France","Total","Total","Number","2,131",""
"2012","Netherlands","Croatia","Total","Total","Number","94",""
"2012","Netherlands","Italy","Total","Total","Number","2,563",""
"2012","Netherlands","Cyprus","Total","Total","Number","74",""
"2012","Netherlands","Latvia","Total","Total","Number","825",""
"2012","Netherlands","Lithuania","Total","Total","Number","892",""
"2012","Netherlands","Luxembourg","Total","Total","Number","43",""
"2012","Netherlands","Hungary","Total","Total","Number","2,173",""
"2012","Netherlands","Netherlands","Total","Total","Number","36,377",""
"2012","Netherlands","Austria","Total","Total","Number","288",""
"2012","Netherlands","Poland","Total","Total","Number","14,290",""
"2012","Netherlands","Portugal","Total","Total","Number","1,836",""
"2012","Netherlands","Romania","Total","Total","Number","1,782",""
"2012","Netherlands","Slovenia","Total","Total","Number","122",""
"2012","Netherlands","Slovakia","Total","Total","Number","680",""
"2012","Netherlands","Finland","Total","Total","Number","385",""
"2012","Netherlands","Sweden","Total","Total","Number","513",""
"2012","Netherlands","United Kingdom","Total","Total","Number","3,666",""
"2012","Netherlands","Norway","Total","Total","Number","249",""
"2012","Netherlands","Switzerland","Total","Total","Number","232",""
"2012","Netherlands","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","94",""
"2012","Netherlands","Turkey","Total","Total","Number","2,656",""
"2012","Netherlands","Albania","Total","Total","Number","106",""
"2012","Netherlands","Bosnia and Herzegovina","Total","Total","Number","119",""
"2012","Netherlands","Serbia","Total","Total","Number","223",""
"2012","Austria","Total","Total","Total","Number","91,557",""
"2012","Austria","Reporting country","Total","Total","Number","8,272",""
"2012","Austria","Foreign country","Total","Total","Number","83,242",""
"2012","Austria","Belgium","Total","Total","Number","201",""
"2012","Austria","Bulgaria","Total","Total","Number","2,246",""
"2012","Austria","Czechia","Total","Total","Number","1,139",""
"2012","Austria","Denmark","Total","Total","Number","118",""
"2012","Austria","Germany (until 1990 former territory of the FRG)","Total","Total","Number","13,513",""
"2012","Austria","Estonia","Total","Total","Number","58",""
"2012","Austria","Ireland","Total","Total","Number","126",""
"2012","Austria","Greece","Total","Total","Number","838",""
"2012","Austria","Spain","Total","Total","Number","1,046",""
"2012","Austria","France","Total","Total","Number","832",""
"2012","Austria","Croatia","Total","Total","Number","1,119",""
"2012","Austria","Italy","Total","Total","Number","2,267",""
"2012","Austria","Cyprus","Total","Total","Number","12",""
"2012","Austria","Latvia","Total","Total","Number","220",""
"2012","Austria","Lithuania","Total","Total","Number","191",""
"2012","Austria","Luxembourg","Total","Total","Number","79",""
"2012","Austria","Hungary","Total","Total","Number","8,665",""
"2012","Austria","Netherlands","Total","Total","Number","613",""
"2012","Austria","Austria","Total","Total","Number","8,272",""
"2012","Austria","Poland","Total","Total","Number","4,637",""
"2012","Austria","Portugal","Total","Total","Number","484",""
"2012","Austria","Romania","Total","Total","Number","8,002",""
"2012","Austria","Slovenia","Total","Total","Number","1,271",""
"2012","Austria","Slovakia","Total","Total","Number","3,999",""
"2012","Austria","Finland","Total","Total","Number","200",""
"2012","Austria","Sweden","Total","Total","Number","245",""
"2012","Austria","United Kingdom","Total","Total","Number","878",""
"2012","Austria","Norway","Total","Total","Number","68",""
"2012","Austria","Switzerland","Total","Total","Number","487",""
"2012","Austria","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","711",""
"2012","Austria","Turkey","Total","Total","Number","2,933",""
"2012","Austria","Albania","Total","Total","Number","182",""
"2012","Austria","Bosnia and Herzegovina","Total","Total","Number","2,308",""
"2012","Austria","Serbia","Total","Total","Number","3,768",""
"2012","Poland","Total","Total","Total","Number",":",""
"2012","Poland","Reporting country","Total","Total","Number",":",""
"2012","Poland","Foreign country","Total","Total","Number",":",""
"2012","Poland","Belgium","Total","Total","Number",":",""
"2012","Poland","Bulgaria","Total","Total","Number",":",""
"2012","Poland","Czechia","Total","Total","Number",":",""
"2012","Poland","Denmark","Total","Total","Number",":",""
"2012","Poland","Germany (until 1990 former territory of the FRG)","Total","Total","Number",":",""
"2012","Poland","Estonia","Total","Total","Number",":",""
"2012","Poland","Ireland","Total","Total","Number",":",""
"2012","Poland","Greece","Total","Total","Number",":",""
"2012","Poland","Spain","Total","Total","Number",":",""
"2012","Poland","France","Total","Total","Number",":",""
"2012","Poland","Croatia","Total","Total","Number",":",""
"2012","Poland","Italy","Total","Total","Number",":",""
"2012","Poland","Cyprus","Total","Total","Number",":",""
"2012","Poland","Latvia","Total","Total","Number",":",""
"2012","Poland","Lithuania","Total","Total","Number",":",""
"2012","Poland","Luxembourg","Total","Total","Number",":",""
"2012","Poland","Hungary","Total","Total","Number",":",""
"2012","Poland","Netherlands","Total","Total","Number",":",""
"2012","Poland","Austria","Total","Total","Number",":",""
"2012","Poland","Poland","Total","Total","Number",":",""
"2012","Poland","Portugal","Total","Total","Number",":",""
"2012","Poland","Romania","Total","Total","Number",":",""
"2012","Poland","Slovenia","Total","Total","Number",":",""
"2012","Poland","Slovakia","Total","Total","Number",":",""
"2012","Poland","Finland","Total","Total","Number",":",""
"2012","Poland","Sweden","Total","Total","Number",":",""
"2012","Poland","United Kingdom","Total","Total","Number",":",""
"2012","Poland","Norway","Total","Total","Number",":",""
"2012","Poland","Switzerland","Total","Total","Number",":",""
"2012","Poland","Former Yugoslav Republic of Macedonia, the","Total","Total","Number",":",""
"2012","Poland","Turkey","Total","Total","Number",":",""
"2012","Poland","Albania","Total","Total","Number",":",""
"2012","Poland","Bosnia and Herzegovina","Total","Total","Number",":",""
"2012","Poland","Serbia","Total","Total","Number",":",""
"2012","Slovenia","Total","Total","Total","Number","15,022",""
"2012","Slovenia","Reporting country","Total","Total","Number","2,741",""
"2012","Slovenia","Foreign country","Total","Total","Number","12,281",""
"2012","Slovenia","Belgium","Total","Total","Number","15",""
"2012","Slovenia","Bulgaria","Total","Total","Number","742",""
"2012","Slovenia","Czechia","Total","Total","Number","25",""
"2012","Slovenia","Denmark","Total","Total","Number","6",""
"2012","Slovenia","Germany (until 1990 former territory of the FRG)","Total","Total","Number","197",""
"2012","Slovenia","Estonia","Total","Total","Number","6",""
"2012","Slovenia","Ireland","Total","Total","Number","11",""
"2012","Slovenia","Greece","Total","Total","Number","10",""
"2012","Slovenia","Spain","Total","Total","Number","26",""
"2012","Slovenia","France","Total","Total","Number","63",""
"2012","Slovenia","Croatia","Total","Total","Number","1,112",""
"2012","Slovenia","Italy","Total","Total","Number","437",""
"2012","Slovenia","Cyprus","Total","Total","Number","0",""
"2012","Slovenia","Latvia","Total","Total","Number","7",""
"2012","Slovenia","Lithuania","Total","Total","Number","6",""
"2012","Slovenia","Luxembourg","Total","Total","Number","4",""
"2012","Slovenia","Hungary","Total","Total","Number","79",""
"2012","Slovenia","Netherlands","Total","Total","Number","28",""
"2012","Slovenia","Austria","Total","Total","Number","93",""
"2012","Slovenia","Poland","Total","Total","Number","78",""
"2012","Slovenia","Portugal","Total","Total","Number","18",""
"2012","Slovenia","Romania","Total","Total","Number","80",""
"2012","Slovenia","Slovenia","Total","Total","Number","2,741",""
"2012","Slovenia","Slovakia","Total","Total","Number","119",""
"2012","Slovenia","Finland","Total","Total","Number","11",""
"2012","Slovenia","Sweden","Total","Total","Number","12",""
"2012","Slovenia","United Kingdom","Total","Total","Number","102",""
"2012","Slovenia","Norway","Total","Total","Number","2",""
"2012","Slovenia","Switzerland","Total","Total","Number","14",""
